feature,count0@False,count1@False,count0@True,count1@True,PresenceTrue,PresenceFalse,AbsenceTrue,AbsenceFalse
contained,7087,37.0,2293,5.0,0.13513513513513514,7.4,0.3235501622689431,3.0907108591365025
branch,7087,37.0,2293,5.0,0.13513513513513514,7.4,0.3235501622689431,3.0907108591365025
medical,7020,104.0,2284,14.0,0.1346153846153846,7.428571428571429,0.32535612535612535,3.073555166374781
turn,7057,67.0,2289,9.0,0.13432835820895522,7.444444444444445,0.3243587926881111,3.0830056793359546
research,6438,686.0,2206,92.0,0.13411078717201166,7.456521739130435,0.34265299782541164,2.9184043517679057
detecting,7027,97.0,2285,13.0,0.13402061855670103,7.461538461538462,0.3251743275935677,3.07527352297593
written,7012,112.0,2283,15.0,0.13392857142857142,7.466666666666667,0.3255847119224187,3.0713972842750765
categories,6982,142.0,2279,19.0,0.13380281690140844,7.473684210526316,0.32641077055285017,3.063624396665204
presents,6720,404.0,2244,54.0,0.13366336633663367,7.481481481481482,0.3339285714285714,2.9946524064171123
was,6682,442.0,2239,59.0,0.1334841628959276,7.491525423728813,0.3350793175695899,2.984368021438142
stated,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
jobs,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
economics,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
repositories,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
imply,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
degrade,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
broadcast,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
switch,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
species,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
vc,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
patch,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
separating,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
73,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
traits,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
angle,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
na,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
authorship,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
imperative,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
profiling,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
proliferation,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
cores,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
sliding,7109,15.0,2296,2.0,0.13333333333333333,7.5,0.322970881980588,3.096254355400697
deciding,7094,30.0,2294,4.0,0.13333333333333333,7.5,0.32337186354665914,3.092414995640802
voice,7094,30.0,2294,4.0,0.13333333333333333,7.5,0.32337186354665914,3.092414995640802
resulted,7094,30.0,2294,4.0,0.13333333333333333,7.5,0.32337186354665914,3.092414995640802
calculate,7079,45.0,2292,6.0,0.13333333333333333,7.5,0.32377454442717896,3.088568935427574
preprocessing,7079,45.0,2292,6.0,0.13333333333333333,7.5,0.32377454442717896,3.088568935427574
heavily,7079,45.0,2292,6.0,0.13333333333333333,7.5,0.32377454442717896,3.088568935427574
ml,7079,45.0,2292,6.0,0.13333333333333333,7.5,0.32377454442717896,3.088568935427574
processed,7079,45.0,2292,6.0,0.13333333333333333,7.5,0.32377454442717896,3.088568935427574
introduction,7064,60.0,2290,8.0,0.13333333333333333,7.5,0.3241789354473386,3.08471615720524
five,7019,105.0,2284,14.0,0.13333333333333333,7.5,0.3254024789856105,3.073117338003503
life,7011,113.0,2283,15.0,0.13274336283185842,7.533333333333333,0.3256311510483526,3.0709592641261496
plays,7041,83.0,2287,11.0,0.13253012048192772,7.545454545454546,0.32481181650333757,3.0787057280279844
description,6958,166.0,2276,22.0,0.13253012048192772,7.545454545454546,0.32710549008335726,3.0571177504393674
situation,7056,68.0,2289,9.0,0.1323529411764706,7.555555555555555,0.3244047619047619,3.0825688073394497
person,7056,68.0,2289,9.0,0.1323529411764706,7.555555555555555,0.3244047619047619,3.0825688073394497
recommendations,7071,53.0,2291,7.0,0.1320754716981132,7.571428571428571,0.32399943430915007,3.08642514185945
authors,7071,53.0,2291,7.0,0.1320754716981132,7.571428571428571,0.32399943430915007,3.08642514185945
occurring,7086,38.0,2293,5.0,0.13157894736842105,7.6,0.3235958227490827,3.0902747492368077
redundancy,7086,38.0,2293,5.0,0.13157894736842105,7.6,0.3235958227490827,3.0902747492368077
agreement,7086,38.0,2293,5.0,0.13157894736842105,7.6,0.3235958227490827,3.0902747492368077
assist,7086,38.0,2293,5.0,0.13157894736842105,7.6,0.3235958227490827,3.0902747492368077
synthesis,7048,76.0,2288,10.0,0.13157894736842105,7.6,0.3246311010215664,3.0804195804195804
physical,7025,99.0,2285,13.0,0.13131313131313133,7.615384615384615,0.32526690391459073,3.0743982494529543
speaking,7101,23.0,2295,3.0,0.13043478260869565,7.666666666666667,0.3231939163498099,3.0941176470588236
collaboration,7101,23.0,2295,3.0,0.13043478260869565,7.666666666666667,0.3231939163498099,3.0941176470588236
necessity,7101,23.0,2295,3.0,0.13043478260869565,7.666666666666667,0.3231939163498099,3.0941176470588236
located,7101,23.0,2295,3.0,0.13043478260869565,7.666666666666667,0.3231939163498099,3.0941176470588236
companies,7101,23.0,2295,3.0,0.13043478260869565,7.666666666666667,0.3231939163498099,3.0941176470588236
concise,7101,23.0,2295,3.0,0.13043478260869565,7.666666666666667,0.3231939163498099,3.0941176470588236
evolving,7078,46.0,2292,6.0,0.13043478260869565,7.666666666666667,0.3238202882170105,3.088132635253054
presenting,7078,46.0,2292,6.0,0.13043478260869565,7.666666666666667,0.3238202882170105,3.088132635253054
stored,7078,46.0,2292,6.0,0.13043478260869565,7.666666666666667,0.3238202882170105,3.088132635253054
big,7001,123.0,2282,16.0,0.13008130081300814,7.6875,0.3259534352235395,3.067922874671341
execution,7016,108.0,2284,14.0,0.12962962962962962,7.714285714285714,0.3255416191562144,3.0718038528896674
described,6977,147.0,2279,19.0,0.1292517006802721,7.7368421052631575,0.3266446896947112,3.061430451952611
gathered,7093,31.0,2294,4.0,0.12903225806451613,7.75,0.32341745382771747,3.0919790758500434
quantified,7093,31.0,2294,4.0,0.12903225806451613,7.75,0.32341745382771747,3.0919790758500434
curve,7093,31.0,2294,4.0,0.12903225806451613,7.75,0.32341745382771747,3.0919790758500434
exhaustive,7093,31.0,2294,4.0,0.12903225806451613,7.75,0.32341745382771747,3.0919790758500434
transcription,7093,31.0,2294,4.0,0.12903225806451613,7.75,0.32341745382771747,3.0919790758500434
ideal,7085,39.0,2293,5.0,0.1282051282051282,7.8,0.32364149611856036,3.089838639337113
tested,6960,164.0,2277,21.0,0.12804878048780488,7.809523809523809,0.3271551724137931,3.0566534914361
believe,7038,86.0,2287,11.0,0.12790697674418605,7.818181818181818,0.3249502699630577,3.0773939658941845
aspect,7038,86.0,2287,11.0,0.12790697674418605,7.818181818181818,0.3249502699630577,3.0773939658941845
early,7022,102.0,2285,13.0,0.12745098039215685,7.846153846153846,0.32540586727428084,3.07308533916849
demand,7069,55.0,2291,7.0,0.12727272727272726,7.857142857142857,0.32409110199462443,3.0855521606285463
mainly,7014,110.0,2284,14.0,0.12727272727272726,7.857142857142857,0.3256344453949244,3.0709281961471104
express,7061,63.0,2290,8.0,0.12698412698412698,7.875,0.32431666902705,3.083406113537118
extracting,7013,111.0,2284,14.0,0.12612612612612611,7.928571428571429,0.32568087836874376,3.070490367775832
discovery,7005,119.0,2283,15.0,0.12605042016806722,7.933333333333334,0.3259100642398287,3.0683311432325886
abundance,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
ws,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
foster,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
peers,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
clinically,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
sectors,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
equivalently,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
workflows,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
paradox,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
passively,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
prepared,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
premises,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
markup,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
abstracting,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
sides,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
www,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
compounds,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
highlighted,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
5x,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
vertical,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
cohesion,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
explanatory,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
waveforms,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
scans,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
scanning,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
veracity,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
generalizable,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
conjunctions,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
dilated,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
extrapolate,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
von,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
schemas,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
glove,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
vowels,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
facilitated,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
sequencing,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
picks,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
committee,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
compensation,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
portable,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
portals,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
periodically,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
unrestricted,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
harmony,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
evolutions,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
77,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
poker,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
binding,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
overwhelming,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
persistence,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
packet,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
polytree,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
danger,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
recognise,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
instrumental,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
supposed,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
motivating,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
breakthrough,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
roots,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
crossing,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
neighbourhood,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
ctr,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
distribute,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
tandem,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
snr,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
red,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
dec,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
cad,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
jaccard,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
doesn,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
kidney,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
dbns,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
refines,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
succinct,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
editor,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
dealt,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
regulation,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
intuitions,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
reinforced,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
infrastructures,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
engaging,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
enforcement,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
timescales,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
mdl,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
encrypted,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
country,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
chronic,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
household,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
threefold,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
nothing,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
emphasized,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
newer,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
trackers,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
host,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
trades,7116,8.0,2297,1.0,0.125,8.0,0.3227937043282743,3.0979538528515453
street,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
acceptance,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
percent,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
subclass,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
route,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
subtask,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
broadly,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
judgment,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
modulo,7108,16.0,2296,2.0,0.125,8.0,0.32301631963984245,3.0958188153310107
facial,7100,24.0,2295,3.0,0.125,8.0,0.3232394366197183,3.093681917211329
emerge,7100,24.0,2295,3.0,0.125,8.0,0.3232394366197183,3.093681917211329
discriminate,7100,24.0,2295,3.0,0.125,8.0,0.3232394366197183,3.093681917211329
meet,7100,24.0,2295,3.0,0.125,8.0,0.3232394366197183,3.093681917211329
duration,7100,24.0,2295,3.0,0.125,8.0,0.3232394366197183,3.093681917211329
200,7100,24.0,2295,3.0,0.125,8.0,0.3232394366197183,3.093681917211329
formation,7092,32.0,2294,4.0,0.125,8.0,0.323463056965595,3.091543156059285
explanations,7092,32.0,2294,4.0,0.125,8.0,0.323463056965595,3.091543156059285
medium,7092,32.0,2294,4.0,0.125,8.0,0.323463056965595,3.091543156059285
otherwise,7084,40.0,2293,5.0,0.125,8.0,0.32368718238283456,3.089402529437418
industry,7076,48.0,2292,6.0,0.125,8.0,0.323911814584511,3.087260034904014
player,7060,64.0,2290,8.0,0.125,8.0,0.3243626062322946,3.0829694323144103
visualization,7060,64.0,2290,8.0,0.125,8.0,0.3243626062322946,3.0829694323144103
last,7003,121.0,2283,15.0,0.12396694214876033,8.066666666666666,0.3260031415107811,3.067455102934735
help,6890,234.0,2269,29.0,0.12393162393162394,8.068965517241379,0.3293178519593614,3.0365799911855444
analyzed,7043,81.0,2288,10.0,0.12345679012345678,8.1,0.32486156467414457,3.078234265734266
interface,7043,81.0,2288,10.0,0.12345679012345678,8.1,0.32486156467414457,3.078234265734266
sat,7051,73.0,2289,9.0,0.1232876712328767,8.11111111111111,0.32463480357396113,3.0803844473569244
themselves,7067,57.0,2291,7.0,0.12280701754385964,8.142857142857142,0.32418282156502054,3.084679179397643
reliability,7075,49.0,2292,6.0,0.12244897959183673,8.166666666666666,0.3239575971731449,3.086823734729494
validity,7083,41.0,2293,5.0,0.12195121951219512,8.2,0.32373288154736696,3.0889664195377233
heart,7083,41.0,2293,5.0,0.12195121951219512,8.2,0.32373288154736696,3.0889664195377233
static,7042,82.0,2288,10.0,0.12195121951219512,8.2,0.32490769667708036,3.077797202797203
merging,7091,33.0,2294,4.0,0.12121212121212122,8.25,0.3235086729657312,3.0911072362685266
activities,7033,91.0,2287,11.0,0.12087912087912088,8.272727272727273,0.32518128821271153,3.075207695671185
validation,7041,83.0,2288,10.0,0.12048192771084337,8.3,0.3249538417838375,3.07736013986014
detect,6966,158.0,2279,19.0,0.12025316455696203,8.31578947368421,0.3271604938271605,3.056603773584906
obstacle,7099,25.0,2295,3.0,0.12,8.333333333333334,0.32328496971404425,3.0932461873638344
indicator,7099,25.0,2295,3.0,0.12,8.333333333333334,0.32328496971404425,3.0932461873638344
ongoing,7099,25.0,2295,3.0,0.12,8.333333333333334,0.32328496971404425,3.0932461873638344
clean,7099,25.0,2295,3.0,0.12,8.333333333333334,0.32328496971404425,3.0932461873638344
failures,7099,25.0,2295,3.0,0.12,8.333333333333334,0.32328496971404425,3.0932461873638344
constituent,7099,25.0,2295,3.0,0.12,8.333333333333334,0.32328496971404425,3.0932461873638344
growth,7074,50.0,2292,6.0,0.12,8.333333333333334,0.3240033927056828,3.086387434554974
developed,6731,393.0,2251,47.0,0.11959287531806616,8.361702127659575,0.3344228197890358,2.9902265659706795
frameworks,7057,67.0,2290,8.0,0.11940298507462686,8.375,0.3245004959614567,3.081659388646288
interaction,6948,176.0,2277,21.0,0.11931818181818182,8.380952380952381,0.327720207253886,3.0513833992094863
seems,7082,42.0,2293,5.0,0.11904761904761904,8.4,0.3237785936176221,3.088530309638029
interacting,7082,42.0,2293,5.0,0.11904761904761904,8.4,0.3237785936176221,3.088530309638029
normal,7040,84.0,2288,10.0,0.11904761904761904,8.4,0.325,3.076923076923077
implemented,6905,219.0,2272,26.0,0.1187214611872146,8.423076923076923,0.3290369297610427,3.0391725352112675
es,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
themes,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
coordinates,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
eeg,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
man,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
tedious,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
categorized,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
narrow,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
topical,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
recognizer,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
tell,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
illustrative,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
aforementioned,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
happens,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
conjunctive,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
69,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
standards,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
hardly,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
assessments,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
attempted,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
iv,7107,17.0,2296,2.0,0.11764705882352941,8.5,0.32306177008583087,3.095383275261324
pages,7090,34.0,2294,4.0,0.11764705882352941,8.5,0.3235543018335684,3.090671316477768
tweet,7090,34.0,2294,4.0,0.11764705882352941,8.5,0.3235543018335684,3.090671316477768
people,6937,187.0,2276,22.0,0.11764705882352941,8.5,0.3280957186103503,3.047891036906854
post,7047,77.0,2289,9.0,0.11688311688311688,8.555555555555555,0.32481907194550874,3.0786369593709044
areas,6970,154.0,2280,18.0,0.11688311688311688,8.555555555555555,0.32711621233859395,3.057017543859649
opportunities,7081,43.0,2293,5.0,0.11627906976744186,8.6,0.3238243185990679,3.088094199738334
assigned,7081,43.0,2293,5.0,0.11627906976744186,8.6,0.3238243185990679,3.088094199738334
aimed,7081,43.0,2293,5.0,0.11627906976744186,8.6,0.3238243185990679,3.088094199738334
mind,7098,26.0,2295,3.0,0.11538461538461539,8.666666666666666,0.32333051563820797,3.09281045751634
participation,7098,26.0,2295,3.0,0.11538461538461539,8.666666666666666,0.32333051563820797,3.09281045751634
equilibria,7098,26.0,2295,3.0,0.11538461538461539,8.666666666666666,0.32333051563820797,3.09281045751634
professional,7098,26.0,2295,3.0,0.11538461538461539,8.666666666666666,0.32333051563820797,3.09281045751634
planners,7098,26.0,2295,3.0,0.11538461538461539,8.666666666666666,0.32333051563820797,3.09281045751634
2017,7098,26.0,2295,3.0,0.11538461538461539,8.666666666666666,0.32333051563820797,3.09281045751634
participants,7072,52.0,2292,6.0,0.11538461538461539,8.666666666666666,0.3240950226244344,3.0855148342059335
writing,7072,52.0,2292,6.0,0.11538461538461539,8.666666666666666,0.3240950226244344,3.0855148342059335
etc,6942,182.0,2277,21.0,0.11538461538461539,8.666666666666666,0.32800345721694035,3.048748353096179
fed,7089,35.0,2294,4.0,0.11428571428571428,8.75,0.32359994357455213,3.0902353966870098
hours,7089,35.0,2294,4.0,0.11428571428571428,8.75,0.32359994357455213,3.0902353966870098
calculation,7089,35.0,2294,4.0,0.11428571428571428,8.75,0.32359994357455213,3.0902353966870098
spoken,7045,79.0,2289,9.0,0.11392405063291139,8.777777777777779,0.32491128459900637,3.077763215377894
database,6930,194.0,2276,22.0,0.1134020618556701,8.818181818181818,0.3284271284271284,3.0448154657293496
papers,7071,53.0,2292,6.0,0.11320754716981132,8.833333333333334,0.3241408570216377,3.0850785340314135
his,7071,53.0,2292,6.0,0.11320754716981132,8.833333333333334,0.3241408570216377,3.0850785340314135
attacks,7071,53.0,2292,6.0,0.11320754716981132,8.833333333333334,0.3241408570216377,3.0850785340314135
science,7000,124.0,2284,14.0,0.11290322580645161,8.857142857142858,0.3262857142857143,3.0647985989492117
uncertain,7044,80.0,2289,9.0,0.1125,8.88888888888889,0.3249574105621806,3.0773263433813893
gas,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
treatments,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
faulty,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
economy,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
accompanying,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
1997,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
forget,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
segmental,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
youtube,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
dr,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
keyboard,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
srl,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
sql,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
tutoring,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
kinematic,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
advancements,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
durations,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
essay,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
unary,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
disjunction,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
assembly,7115,9.0,2297,1.0,0.1111111111111111,9.0,0.3228390723822909,3.0975185023944274
