feature,count0@False,count1@False,count0@True,count1@True,PresenceTrue,PresenceFalse,AbsenceTrue,AbsenceFalse
helpfulness,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
accomplishing,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
accomplishment,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
ubiquitously,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
experiential,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hogwild,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
uai,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
tying,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
adaptiveness,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
actuation,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
umls,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
highways,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
vanishes,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
escapes,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
acs,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
understandings,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
harnesses,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
absorbing,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
unnecessarily,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hadamard,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
evoke,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
harvests,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hashed,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
exams,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
exactness,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
unresolved,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
abnormality,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
abound,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
exacerbated,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
undertake,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
unfold,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
ethnic,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hda,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
uninterpretable,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
eventual,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
unimpeded,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
unfounded,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
agnostically,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
id3,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
towers,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
exposing,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
violating,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
violates,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
african,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
transferability,7122,2.0,2294,4.0,2.0,0.5,0.32210053355798934,3.10462074978204
trafficking,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
traders,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
tractably,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
transitivity,7122,2.0,2294,4.0,2.0,0.5,0.32210053355798934,3.10462074978204
airline,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
tire,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
tips,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
illuminate,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
enacted,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
timestamp,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
tn,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
agreeing,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
endogenous,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
endangered,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
ep,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
truncation,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
truncating,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
troublesome,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hubs,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
administrative,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hopkins,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hops,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
granger,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
entailments,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
vicinity,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
entail,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
hypercube,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
graceful,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
traps,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
exploitable,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
affiliated,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hypernymy,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
affix,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
entangled,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
hurdle,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
verifiable,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
triangulations,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
advertiser,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
explicate,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
traversal,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
veto,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
logging,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
beltrami,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
logistical,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
bench,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
benefited,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
dilation,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
logarithmically,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
xi,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lmnn,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
sg,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
14x,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
sf,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
directionality,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
localizing,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
locked,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lse,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
seldom,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
dictatorship,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
dictate,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
ltcb,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
segmenters,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
bid,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
bidder,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
lrr,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
diffs,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
xor,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
lps,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
shakespeare,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lights,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
liking,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
sight,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
basque,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
discriminated,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lfw,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
disentangling,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
sina,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
licensed,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
worthwhile,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
bare,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
bargaining,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
sim,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
silicon,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
linearized,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
linearizing,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
listen,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
shi,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
finest,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
shedding,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
disambiguating,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
x_1,7122,2.0,2294,4.0,2.0,0.5,0.32210053355798934,3.10462074978204
x_2,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
listed,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
disclosed,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
shortened,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
bb,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
discern,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
forced,7122,2.0,2294,4.0,2.0,0.5,0.32210053355798934,3.10462074978204
blurring,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
materialize,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
bnn,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
mathsf,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
marginally,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
108,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
marking,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
blockwise,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
103,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
flatness,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
borda,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
rpca,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
maxent,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
rumor,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
depths,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
rtb,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
mazes,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
yu,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
forbidden,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
binarize,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
binarized,7122,2.0,2294,4.0,2.0,0.5,0.32210053355798934,3.10462074978204
bind,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
font,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
malay,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
diagonalization,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
seasonal,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lyrics,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
bijective,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
dfas,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
yao,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
male,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
males,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
deteriorating,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
deteriorates,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
scalably,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
manpower,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
blacklist,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
folds,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
says,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
saw,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
saturating,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
mar,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
mallows,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
dev,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
manifested,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
10m,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
schatten,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
determinants,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
kuhn,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
spectrally,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
kt,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
kth,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
stereotypical,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
journalists,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
winners,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
attracts,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
winograd,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
atypical,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
journalism,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
spl,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
spherical,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
johnson,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
specificities,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
female,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
divisible,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
spamming,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lambada,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
diversifying,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
sooner,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
stimulate,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
spawned,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
labelers,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
dsns,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
km,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
atmospheric,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
stating,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
dpc,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
kernelization,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
stakes,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
karp,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
featured,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
judging,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
stc,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
sprites,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
spontaneously,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
fun,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
donor,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
attends,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
wikidata,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
downside,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
attacked,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
ast,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
assuring,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
keys,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
steered,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
spurred,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
2014a,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
feldman,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
backpropagated,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
strokes,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
issuing,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
figurative,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
leakage,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
wording,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
leap,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
slows,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
fifty,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lehman,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
balls,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
dispatch,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
baidu,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
skeletal,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
fb15k,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lexeme,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lexemes,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lexically,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
disrupt,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
isometric,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
disputes,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
fragmented,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
lenet,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
skin,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
snapshots,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
distress,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
las,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
disturbance,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
strange,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
sold,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
fhmm,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
ldots,7122,2.0,2295,3.0,1.5,0.6666666666666666,0.3222409435551811,3.1032679738562092
distinctly,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
smoother,7122,2.0,2296,2.0,1.0,1.0,0.3223813535523729,3.10191637630662
langle,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
sofa,7122,2.0,2297,1.0,0.5,2.0,0.32252176354956474,3.1005659555942535
weekly,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
phonetics,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
zeros,7121,3.0,2295,3.0,1.0,1.0,0.3222861957590226,3.1028322440087144
whitening,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
urls,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
phenotype,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
webquestions,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
cloze,7121,3.0,2295,3.0,1.0,1.0,0.3222861957590226,3.1028322440087144
zhang,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
untrained,7121,3.0,2295,3.0,1.0,1.0,0.3222861957590226,3.1028322440087144
concavity,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
weston,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
commentaries,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
postulate,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
pointer,7121,3.0,2294,4.0,1.3333333333333333,0.75,0.32214576604409495,3.1041848299912815
viral,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
won,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
poems,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
poisoning,7121,3.0,2295,3.0,1.0,1.0,0.3222861957590226,3.1028322440087144
victim,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
pole,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
plagued,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
pessimistic,7121,3.0,2294,4.0,1.3333333333333333,0.75,0.32214576604409495,3.1041848299912815
compensated,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
competitiveness,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
workspace,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
periphery,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
plugging,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
competes,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
compilers,7121,3.0,2296,2.0,0.6666666666666666,1.5,0.3224266254739503,3.101480836236934
pendulum,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
writer,7121,3.0,2295,3.0,1.0,1.0,0.3222861957590226,3.1028322440087144
51,7121,3.0,2295,3.0,1.0,1.0,0.3222861957590226,3.1028322440087144
vapnik,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
10th,7121,3.0,2297,1.0,0.3333333333333333,3.0,0.32256705518887796,3.1001306051371356
